フォルダ名,コンテンツ名,標準学習時間,URL
【研修動画】はじめに,【動画】ChatGPTとは何か？,0:09:16,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOiI1MDY4NTM2IiwiYmFja19saXN0Ijp0cnVlLCJoZWFkZXIiOnsiZ29vZCI6eyJ2aXNpYmxlIjp0cnVlfX0sImZyb21fY291cnNlIjp0cnVlLCJmcm9tX2NvdXJzZV9pZCI6IjUwNjg1MjQifQ%3D%3D
【研修動画】はじめに,【理解度テスト】ChatGPTとは何か？,0:01:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1MzcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【動画】ChatGPTのアカウント作成方法,0:06:43,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NDEsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【理解度テスト】ChatGPTのアカウント作成方法,0:01:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NDIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【動画】ChatGPTの基本的な使い方,0:10:18,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NDcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【理解度テスト】ChatGPTの基本的な使い方,0:01:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NDgsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【動画】ChatGPTができないこと,0:05:07,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NTIsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【理解度テスト】ChatGPTができないこと,0:01:00,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NTMsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【動画】Made by OpenAI,0:10:04,https://01entrepreneur.quizgenerator.net/sys/?action=quizPlayer&options=eyJzY29faWQiOjUwNjg1NTcsImhlYWRlciI6eyJnb29kIjp7InZpc2libGUiOnRydWV9fSwiYmFja19saXN0Ijp0cnVlfQ%3D%3D
【研修動画】はじめに,【修了証】はじめに（研修動画）,0:00:00,
